FLASH_WHITE0_BLACK0	Colors	DInt	0	
FLASH_WHITE0_BLACK1	Colors	DInt	1	
FLASH_WHITE0_BLACK2	Colors	DInt	2	
FLASH_WHITE1_BLACK0	Colors	DInt	3	
FLASH_WHITE1_BLACK1	Colors	DInt	4	
FLASH_WHITE1_BLACK2	Colors	DInt	5	
FLASH_WHITE2_BLACK0	Colors	DInt	6	
FLASH_WHITE2_BLACK1	Colors	DInt	7	
FLASH_WHITE2_BLACK2	Colors	DInt	8	
WHITE0_BLACK0	Colors	DInt	9	
WHITE0_BLACK1	Colors	DInt	10	
WHITE0_BLACK2	Colors	DInt	11	
WHITE1_BLACK0	Colors	DInt	12	
WHITE1_BLACK1	Colors	DInt	13	
WHITE1_BLACK2	Colors	DInt	14	
WHITE2_BLACK0	Colors	DInt	15	
WHITE2_BLACK1	Colors	DInt	16	
WHITE2_BLACK2	Colors	DInt	17	
FLASH_WHITE0_RED0	Colors	DInt	18	
FLASH_WHITE0_RED1	Colors	DInt	19	
FLASH_WHITE0_RED2	Colors	DInt	20	
FLASH_WHITE1_RED0	Colors	DInt	21	
FLASH_WHITE1_RED1	Colors	DInt	22	
FLASH_WHITE1_RED2	Colors	DInt	23	
FLASH_WHITE2_RED0	Colors	DInt	24	
FLASH_WHITE2_RED1	Colors	DInt	25	
FLASH_WHITE2_RED2	Colors	DInt	26	
WHITE0_RED0	Colors	DInt	27	
WHITE0_RED1	Colors	DInt	28	
WHITE0_RED2	Colors	DInt	29	
WHITE1_RED0	Colors	DInt	30	
WHITE1_RED1	Colors	DInt	31	
WHITE1_RED2	Colors	DInt	32	
WHITE2_RED0	Colors	DInt	33	
WHITE2_RED1	Colors	DInt	34	
WHITE2_RED2	Colors	DInt	35	
FLASH_WHITE0_YELLOW0	Colors	DInt	36	
FLASH_WHITE0_YELLOW1	Colors	DInt	37	
FLASH_WHITE0_YELLOW2	Colors	DInt	38	
FLASH_WHITE1_YELLOW0	Colors	DInt	39	
FLASH_WHITE1_YELLOW1	Colors	DInt	40	
FLASH_WHITE1_YELLOW2	Colors	DInt	41	
FLASH_WHITE2_YELLOW0	Colors	DInt	42	
FLASH_WHITE2_YELLOW1	Colors	DInt	43	
FLASH_WHITE2_YELLOW2	Colors	DInt	44	
WHITE0_YELLOW0	Colors	DInt	45	
WHITE0_YELLOW1	Colors	DInt	46	
WHITE0_YELLOW2	Colors	DInt	47	
WHITE1_YELLOW0	Colors	DInt	48	
WHITE1_YELLOW1	Colors	DInt	49	
WHITE1_YELLOW2	Colors	DInt	50	
WHITE2_YELLOW0	Colors	DInt	51	
WHITE2_YELLOW1	Colors	DInt	52	
WHITE2_YELLOW2	Colors	DInt	53	
FLASH_WHITE0_GREEN0	Colors	DInt	54	
FLASH_WHITE0_GREEN1	Colors	DInt	55	
FLASH_WHITE0_GREEN2	Colors	DInt	56	
FLASH_WHITE1_GREEN0	Colors	DInt	57	
FLASH_WHITE1_GREEN1	Colors	DInt	58	
FLASH_WHITE1_GREEN2	Colors	DInt	59	
FLASH_WHITE2_GREEN0	Colors	DInt	60	
FLASH_WHITE2_GREEN1	Colors	DInt	61	
FLASH_WHITE2_GREEN2	Colors	DInt	62	
WHITE0_GREEN0	Colors	DInt	63	
WHITE0_GREEN1	Colors	DInt	64	
WHITE0_GREEN2	Colors	DInt	65	
WHITE1_GREEN0	Colors	DInt	66	
WHITE1_GREEN1	Colors	DInt	67	
WHITE1_GREEN2	Colors	DInt	68	
WHITE2_GREEN0	Colors	DInt	69	
WHITE2_GREEN1	Colors	DInt	70	
WHITE2_GREEN2	Colors	DInt	71	
FLASH_WHITE0_TEAL0	Colors	DInt	72	
FLASH_WHITE0_TEAL1	Colors	DInt	73	
FLASH_WHITE0_TEAL2	Colors	DInt	74	
FLASH_WHITE1_TEAL0	Colors	DInt	75	
FLASH_WHITE1_TEAL1	Colors	DInt	76	
FLASH_WHITE1_TEAL2	Colors	DInt	77	
FLASH_WHITE2_TEAL0	Colors	DInt	78	
FLASH_WHITE2_TEAL1	Colors	DInt	79	
FLASH_WHITE2_TEAL2	Colors	DInt	80	
WHITE0_TEAL0	Colors	DInt	81	
WHITE0_TEAL1	Colors	DInt	82	
WHITE0_TEAL2	Colors	DInt	83	
WHITE1_TEAL0	Colors	DInt	84	
WHITE1_TEAL1	Colors	DInt	85	
WHITE1_TEAL2	Colors	DInt	86	
WHITE2_TEAL0	Colors	DInt	87	
WHITE2_TEAL1	Colors	DInt	88	
WHITE2_TEAL2	Colors	DInt	89	
FLASH_WHITE0_BLUE0	Colors	DInt	90	
FLASH_WHITE0_BLUE1	Colors	DInt	91	
FLASH_WHITE0_BLUE2	Colors	DInt	92	
FLASH_WHITE1_BLUE0	Colors	DInt	93	
FLASH_WHITE1_BLUE1	Colors	DInt	94	
FLASH_WHITE1_BLUE2	Colors	DInt	95	
FLASH_WHITE2_BLUE0	Colors	DInt	96	
FLASH_WHITE2_BLUE1	Colors	DInt	97	
FLASH_WHITE2_BLUE2	Colors	DInt	98	
WHITE0_BLUE0	Colors	DInt	99	
WHITE0_BLUE1	Colors	DInt	100	
WHITE0_BLUE2	Colors	DInt	101	
WHITE1_BLUE0	Colors	DInt	102	
WHITE1_BLUE1	Colors	DInt	103	
WHITE1_BLUE2	Colors	DInt	104	
WHITE2_BLUE0	Colors	DInt	105	
WHITE2_BLUE1	Colors	DInt	106	
WHITE2_BLUE2	Colors	DInt	107	
FLASH_WHITE0_PURPLE0	Colors	DInt	108	
FLASH_WHITE0_PURPLE1	Colors	DInt	109	
FLASH_WHITE0_PURPLE2	Colors	DInt	110	
FLASH_WHITE1_PURPLE0	Colors	DInt	111	
FLASH_WHITE1_PURPLE1	Colors	DInt	112	
FLASH_WHITE1_PURPLE2	Colors	DInt	113	
FLASH_WHITE2_PURPLE0	Colors	DInt	114	
FLASH_WHITE2_PURPLE1	Colors	DInt	115	
FLASH_WHITE2_PURPLE2	Colors	DInt	116	
WHITE0_PURPLE0	Colors	DInt	117	
WHITE0_PURPLE1	Colors	DInt	118	
WHITE0_PURPLE2	Colors	DInt	119	
WHITE1_PURPLE0	Colors	DInt	120	
WHITE1_PURPLE1	Colors	DInt	121	
WHITE1_PURPLE2	Colors	DInt	122	
WHITE2_PURPLE0	Colors	DInt	123	
WHITE2_PURPLE1	Colors	DInt	124	
WHITE2_PURPLE2	Colors	DInt	125	
BLACK0_WHITE0	Colors	DInt	126	
BLACK0_WHITE1	Colors	DInt	127	
BLACK0_WHITE2	Colors	DInt	128	
BLACK1_WHITE0	Colors	DInt	129	
BLACK1_WHITE1	Colors	DInt	130	
BLACK1_WHITE2	Colors	DInt	131	
BLACK2_WHITE0	Colors	DInt	132	
BLACK2_WHITE1	Colors	DInt	133	
BLACK2_WHITE2	Colors	DInt	134	
FLASH_BLACK0_RED0	Colors	DInt	135	
FLASH_BLACK0_RED1	Colors	DInt	136	
FLASH_BLACK0_RED2	Colors	DInt	137	
FLASH_BLACK1_RED0	Colors	DInt	138	
FLASH_BLACK1_RED1	Colors	DInt	139	
FLASH_BLACK1_RED2	Colors	DInt	140	
FLASH_BLACK2_RED0	Colors	DInt	141	
FLASH_BLACK2_RED1	Colors	DInt	142	
FLASH_BLACK2_RED2	Colors	DInt	143	
BLACK0_RED0	Colors	DInt	144	
BLACK0_RED1	Colors	DInt	145	
BLACK0_RED2	Colors	DInt	146	
BLACK1_RED0	Colors	DInt	147	
BLACK1_RED1	Colors	DInt	148	
BLACK1_RED2	Colors	DInt	149	
BLACK2_RED0	Colors	DInt	150	
BLACK2_RED1	Colors	DInt	151	
BLACK2_RED2	Colors	DInt	152	
FLASH_BLACK0_YELLOW0	Colors	DInt	153	
FLASH_BLACK0_YELLOW1	Colors	DInt	154	
FLASH_BLACK0_YELLOW2	Colors	DInt	155	
FLASH_BLACK1_YELLOW0	Colors	DInt	156	
FLASH_BLACK1_YELLOW1	Colors	DInt	157	
FLASH_BLACK1_YELLOW2	Colors	DInt	158	
FLASH_BLACK2_YELLOW0	Colors	DInt	159	
FLASH_BLACK2_YELLOW1	Colors	DInt	160	
FLASH_BLACK2_YELLOW2	Colors	DInt	161	
BLACK0_YELLOW0	Colors	DInt	162	
BLACK0_YELLOW1	Colors	DInt	163	
BLACK0_YELLOW2	Colors	DInt	164	
BLACK1_YELLOW0	Colors	DInt	165	
BLACK1_YELLOW1	Colors	DInt	166	
BLACK1_YELLOW2	Colors	DInt	167	
BLACK2_YELLOW0	Colors	DInt	168	
BLACK2_YELLOW1	Colors	DInt	169	
BLACK2_YELLOW2	Colors	DInt	170	
FLASH_BLACK0_GREEN0	Colors	DInt	171	
FLASH_BLACK0_GREEN1	Colors	DInt	172	
FLASH_BLACK0_GREEN2	Colors	DInt	173	
FLASH_BLACK1_GREEN0	Colors	DInt	174	
FLASH_BLACK1_GREEN1	Colors	DInt	175	
FLASH_BLACK1_GREEN2	Colors	DInt	176	
FLASH_BLACK2_GREEN0	Colors	DInt	177	
FLASH_BLACK2_GREEN1	Colors	DInt	178	
FLASH_BLACK2_GREEN2	Colors	DInt	179	
BLACK0_GREEN0	Colors	DInt	180	
BLACK0_GREEN1	Colors	DInt	181	
BLACK0_GREEN2	Colors	DInt	182	
BLACK1_GREEN0	Colors	DInt	183	
BLACK1_GREEN1	Colors	DInt	184	
BLACK1_GREEN2	Colors	DInt	185	
BLACK2_GREEN0	Colors	DInt	186	
BLACK2_GREEN1	Colors	DInt	187	
BLACK2_GREEN2	Colors	DInt	188	
FLASH_BLACK0_TEAL0	Colors	DInt	189	
FLASH_BLACK0_TEAL1	Colors	DInt	190	
FLASH_BLACK0_TEAL2	Colors	DInt	191	
FLASH_BLACK1_TEAL0	Colors	DInt	192	
FLASH_BLACK1_TEAL1	Colors	DInt	193	
FLASH_BLACK1_TEAL2	Colors	DInt	194	
FLASH_BLACK2_TEAL0	Colors	DInt	195	
FLASH_BLACK2_TEAL1	Colors	DInt	196	
FLASH_BLACK2_TEAL2	Colors	DInt	197	
BLACK0_TEAL0	Colors	DInt	198	
BLACK0_TEAL1	Colors	DInt	199	
BLACK0_TEAL2	Colors	DInt	200	
BLACK1_TEAL0	Colors	DInt	201	
BLACK1_TEAL1	Colors	DInt	202	
BLACK1_TEAL2	Colors	DInt	203	
BLACK2_TEAL0	Colors	DInt	204	
BLACK2_TEAL1	Colors	DInt	205	
BLACK2_TEAL2	Colors	DInt	206	
FLASH_BLACK0_BLUE0	Colors	DInt	207	
FLASH_BLACK0_BLUE1	Colors	DInt	208	
FLASH_BLACK0_BLUE2	Colors	DInt	209	
FLASH_BLACK1_BLUE0	Colors	DInt	210	
FLASH_BLACK1_BLUE1	Colors	DInt	211	
FLASH_BLACK1_BLUE2	Colors	DInt	212	
FLASH_BLACK2_BLUE0	Colors	DInt	213	
FLASH_BLACK2_BLUE1	Colors	DInt	214	
FLASH_BLACK2_BLUE2	Colors	DInt	215	
BLACK0_BLUE0	Colors	DInt	216	
BLACK0_BLUE1	Colors	DInt	217	
BLACK0_BLUE2	Colors	DInt	218	
BLACK1_BLUE0	Colors	DInt	219	
BLACK1_BLUE1	Colors	DInt	220	
BLACK1_BLUE2	Colors	DInt	221	
BLACK2_BLUE0	Colors	DInt	222	
BLACK2_BLUE1	Colors	DInt	223	
BLACK2_BLUE2	Colors	DInt	224	
FLASH_BLACK0_PURPLE0	Colors	DInt	225	
FLASH_BLACK0_PURPLE1	Colors	DInt	226	
FLASH_BLACK0_PURPLE2	Colors	DInt	227	
FLASH_BLACK1_PURPLE0	Colors	DInt	228	
FLASH_BLACK1_PURPLE1	Colors	DInt	229	
FLASH_BLACK1_PURPLE2	Colors	DInt	230	
FLASH_BLACK2_PURPLE0	Colors	DInt	231	
FLASH_BLACK2_PURPLE1	Colors	DInt	232	
FLASH_BLACK2_PURPLE2	Colors	DInt	233	
BLACK0_PURPLE0	Colors	DInt	234	
BLACK0_PURPLE1	Colors	DInt	235	
BLACK0_PURPLE2	Colors	DInt	236	
BLACK1_PURPLE0	Colors	DInt	237	
BLACK1_PURPLE1	Colors	DInt	238	
BLACK1_PURPLE2	Colors	DInt	239	
BLACK2_PURPLE0	Colors	DInt	240	
BLACK2_PURPLE1	Colors	DInt	241	
BLACK2_PURPLE2	Colors	DInt	242	
RED0_WHITE0	Colors	DInt	243	
RED0_WHITE1	Colors	DInt	244	
RED0_WHITE2	Colors	DInt	245	
RED1_WHITE0	Colors	DInt	246	
RED1_WHITE1	Colors	DInt	247	
RED1_WHITE2	Colors	DInt	248	
RED2_WHITE0	Colors	DInt	249	
RED2_WHITE1	Colors	DInt	250	
RED2_WHITE2	Colors	DInt	251	
RED0_BLACK0	Colors	DInt	252	
RED0_BLACK1	Colors	DInt	253	
RED0_BLACK2	Colors	DInt	254	
RED1_BLACK0	Colors	DInt	255	
RED1_BLACK1	Colors	DInt	256	
RED1_BLACK2	Colors	DInt	257	
RED2_BLACK0	Colors	DInt	258	
RED2_BLACK1	Colors	DInt	259	
RED2_BLACK2	Colors	DInt	260	
FLASH_RED0_YELLOW0	Colors	DInt	261	
FLASH_RED0_YELLOW1	Colors	DInt	262	
FLASH_RED0_YELLOW2	Colors	DInt	263	
FLASH_RED1_YELLOW0	Colors	DInt	264	
FLASH_RED1_YELLOW1	Colors	DInt	265	
FLASH_RED1_YELLOW2	Colors	DInt	266	
FLASH_RED2_YELLOW0	Colors	DInt	267	
FLASH_RED2_YELLOW1	Colors	DInt	268	
FLASH_RED2_YELLOW2	Colors	DInt	269	
RED0_YELLOW0	Colors	DInt	270	
RED0_YELLOW1	Colors	DInt	271	
RED0_YELLOW2	Colors	DInt	272	
RED1_YELLOW0	Colors	DInt	273	
RED1_YELLOW1	Colors	DInt	274	
RED1_YELLOW2	Colors	DInt	275	
RED2_YELLOW0	Colors	DInt	276	
RED2_YELLOW1	Colors	DInt	277	
RED2_YELLOW2	Colors	DInt	278	
FLASH_RED0_GREEN0	Colors	DInt	279	
FLASH_RED0_GREEN1	Colors	DInt	280	
FLASH_RED0_GREEN2	Colors	DInt	281	
FLASH_RED1_GREEN0	Colors	DInt	282	
FLASH_RED1_GREEN1	Colors	DInt	283	
FLASH_RED1_GREEN2	Colors	DInt	284	
FLASH_RED2_GREEN0	Colors	DInt	285	
FLASH_RED2_GREEN1	Colors	DInt	286	
FLASH_RED2_GREEN2	Colors	DInt	287	
RED0_GREEN0	Colors	DInt	288	
RED0_GREEN1	Colors	DInt	289	
RED0_GREEN2	Colors	DInt	290	
RED1_GREEN0	Colors	DInt	291	
RED1_GREEN1	Colors	DInt	292	
RED1_GREEN2	Colors	DInt	293	
RED2_GREEN0	Colors	DInt	294	
RED2_GREEN1	Colors	DInt	295	
RED2_GREEN2	Colors	DInt	296	
FLASH_RED0_TEAL0	Colors	DInt	297	
FLASH_RED0_TEAL1	Colors	DInt	298	
FLASH_RED0_TEAL2	Colors	DInt	299	
FLASH_RED1_TEAL0	Colors	DInt	300	
FLASH_RED1_TEAL1	Colors	DInt	301	
FLASH_RED1_TEAL2	Colors	DInt	302	
FLASH_RED2_TEAL0	Colors	DInt	303	
FLASH_RED2_TEAL1	Colors	DInt	304	
FLASH_RED2_TEAL2	Colors	DInt	305	
RED0_TEAL0	Colors	DInt	306	
RED0_TEAL1	Colors	DInt	307	
RED0_TEAL2	Colors	DInt	308	
RED1_TEAL0	Colors	DInt	309	
RED1_TEAL1	Colors	DInt	310	
RED1_TEAL2	Colors	DInt	311	
RED2_TEAL0	Colors	DInt	312	
RED2_TEAL1	Colors	DInt	313	
RED2_TEAL2	Colors	DInt	314	
FLASH_RED0_BLUE0	Colors	DInt	315	
FLASH_RED0_BLUE1	Colors	DInt	316	
FLASH_RED0_BLUE2	Colors	DInt	317	
FLASH_RED1_BLUE0	Colors	DInt	318	
FLASH_RED1_BLUE1	Colors	DInt	319	
FLASH_RED1_BLUE2	Colors	DInt	320	
FLASH_RED2_BLUE0	Colors	DInt	321	
FLASH_RED2_BLUE1	Colors	DInt	322	
FLASH_RED2_BLUE2	Colors	DInt	323	
RED0_BLUE0	Colors	DInt	324	
RED0_BLUE1	Colors	DInt	325	
RED0_BLUE2	Colors	DInt	326	
RED1_BLUE0	Colors	DInt	327	
RED1_BLUE1	Colors	DInt	328	
RED1_BLUE2	Colors	DInt	329	
RED2_BLUE0	Colors	DInt	330	
RED2_BLUE1	Colors	DInt	331	
RED2_BLUE2	Colors	DInt	332	
FLASH_RED0_PURPLE0	Colors	DInt	333	
FLASH_RED0_PURPLE1	Colors	DInt	334	
FLASH_RED0_PURPLE2	Colors	DInt	335	
FLASH_RED1_PURPLE0	Colors	DInt	336	
FLASH_RED1_PURPLE1	Colors	DInt	337	
FLASH_RED1_PURPLE2	Colors	DInt	338	
FLASH_RED2_PURPLE0	Colors	DInt	339	
FLASH_RED2_PURPLE1	Colors	DInt	340	
FLASH_RED2_PURPLE2	Colors	DInt	341	
RED0_PURPLE0	Colors	DInt	342	
RED0_PURPLE1	Colors	DInt	343	
RED0_PURPLE2	Colors	DInt	344	
RED1_PURPLE0	Colors	DInt	345	
RED1_PURPLE1	Colors	DInt	346	
RED1_PURPLE2	Colors	DInt	347	
RED2_PURPLE0	Colors	DInt	348	
RED2_PURPLE1	Colors	DInt	349	
RED2_PURPLE2	Colors	DInt	350	
YELLOW0_WHITE0	Colors	DInt	351	
YELLOW0_WHITE1	Colors	DInt	352	
YELLOW0_WHITE2	Colors	DInt	353	
YELLOW1_WHITE0	Colors	DInt	354	
YELLOW1_WHITE1	Colors	DInt	355	
YELLOW1_WHITE2	Colors	DInt	356	
YELLOW2_WHITE0	Colors	DInt	357	
YELLOW2_WHITE1	Colors	DInt	358	
YELLOW2_WHITE2	Colors	DInt	359	
YELLOW0_BLACK0	Colors	DInt	360	
YELLOW0_BLACK1	Colors	DInt	361	
YELLOW0_BLACK2	Colors	DInt	362	
YELLOW1_BLACK0	Colors	DInt	363	
YELLOW1_BLACK1	Colors	DInt	364	
YELLOW1_BLACK2	Colors	DInt	365	
YELLOW2_BLACK0	Colors	DInt	366	
YELLOW2_BLACK1	Colors	DInt	367	
YELLOW2_BLACK2	Colors	DInt	368	
YELLOW0_RED0	Colors	DInt	369	
YELLOW0_RED1	Colors	DInt	370	
YELLOW0_RED2	Colors	DInt	371	
YELLOW1_RED0	Colors	DInt	372	
YELLOW1_RED1	Colors	DInt	373	
YELLOW1_RED2	Colors	DInt	374	
